File_name,Title,Book_title,Date_publishing,Date_writing,Period,Genre,Subgenre,Microgenre,Place_name,Place_name_normalised,Place_type,Place_time,Occurrences
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,España,España,Entidad política,Modernidad,39
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Italia,Italia,Entidad política,Modernidad,12
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Aragón,Aragón,Entidad política,Modernidad,6
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Barcelona,Barcelona,Entidad política,Modernidad,17
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Zaragoza,Zaragoza,Entidad política,Modernidad,3
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Europa,Europa,Accidente geográfico,Modernidad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,montes Pirineos,Pirineos,Accidente geográfico,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Francia,Francia,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,montes Marianos,Sierra Morena,Accidente geográfico,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Sierra Morena,Sierra Morena,Accidente geográfico,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Tarraconense,Tarraconense,Entidad política,Antigüedad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Bética,Bética,Entidad política,Antigüedad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Lusitania,Lusitania,Entidad política,Antigüedad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Guadiana,Guadiana,Accidente geográfico,Modernidad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Duero,Duero,Accidente geográfico,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Murcia,Murcia,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Valencia,Valencia,Entidad política,Modernidad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Navarra,Navarra,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Cataluña,Cataluña,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Dos Castillas,Castilla,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Vizcaya,Vizcaya,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Asturias,Asturias,Entidad política,Modernidad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Galicia,Galicia,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,calle de la Mar,Calle de la Mar,"Calles, edificios, jardines",Modernidad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Milán,Milán,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Granada,Granada,Entidad política,Modernidad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Roma,Roma,Entidad política,Modernidad,3
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,calle del Amor,Calle del Amor,"Calles, edificios, jardines",Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Madrid,Madrid,Entidad política,Modernidad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Toledo,Toledo,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Extremadura,Extremadura,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Plasencia,Plasencia,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Córdoba,Córdoba,Entidad política,Modernidad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Jaén,Jaén,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Málaga,Málaga,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Antequera,Antequera,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Lisboa,Lisboa,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Valladolid,Valladolid,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Salamanca,Salamanca,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Pamplona,Pamplona,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Burgos,Burgos,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Portugal,Portugal,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,China,China,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,India,India,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Calambuco,Calambuco,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Oriente,Oriente,Accidente geográfico,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Sevilla,Sevilla,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Egipto,Egipto,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Libia,Libia,Entidad política,Modernidad,2
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Nápoles,Nápoles,Entidad política,Modernidad,4
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Scitia,Escitia,Entidad política,Antigüedad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Castilla,Castilla,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Atenas,Atenas,Entidad política,Modernidad,1
ABANILLO_EL.txt,"Abanillo, El",Manuscrito,Sin fecha,1610-1624,Madurez (c. 1600-1630),Comedia,Urbano,,Siria,Siria,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Sevilla,Sevilla,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Madrid,Madrid,Entidad política,Modernidad,11
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Atocha,Atocha,Entidad política,Modernidad,5
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Prado,Prado,"Calles, edificios, jardines",Modernidad,13
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Soto,Soto,"Calles, edificios, jardines",Modernidad,5
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,España,España,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,San Sebastián,San Sebastián,"Calles, edificios, jardines",Modernidad,3
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Trinidad,Trinidad,"Calles, edificios, jardines",Modernidad,2
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Tabernas de san Martín,Tabernas de san Martín,"Calles, edificios, jardines",Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Plaza de Antón Martín,Plaza de Antón Martín,"Calles, edificios, jardines",Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,San Gerónimo,San Jerónimo,"Calles, edificios, jardines",Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Casa de Campo,Casa de Campo,"Calles, edificios, jardines",Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Grecia,Grecia,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Italia,Italia,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Roma,Roma,Entidad política,Modernidad,2
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Guadalajara,Guadalajara,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Toledo,Toledo,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Milán,Milán,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Calle de Marcela,Calle de Marcela,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Portugales,Portugal,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Indias,Indias orientales,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Manzanares,Manzanares,Accidente geográfico,Modernidad,2
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Valencia,Valencia,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Salamanca,Salamanca,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Cangas,Cangas,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Alcolea,Alcolea,Entidad política,Modernidad,1
ACERO_DE_MADRID_EL.txt,"Acero de Madrid, El",Parte XI,1618,1600-1614,Madurez (c. 1600-1630),Comedia,Urbano,,Tafalla,Tafalla,Entidad política,Modernidad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Arcadia,Arcadia,Entidad política,Antigüedad,2
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,monte Lathmo,Monte Látmo,Accidente geográfico,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Chipre,Chipre,Entidad política,Antigüedad,3
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Roma,Roma,Entidad política,Antigüedad,2
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,España,España,Entidad política,Antigüedad,2
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Troya,Troya,Entidad política,Antigüedad,3
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Erimanto,Erimanto,Accidente geográfico,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Oriente,Oriente,Accidente geográfico,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Poniente,Poniente,Accidente geográfico,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Europa,Europa,Accidente geográfico,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Asia,Asia,Accidente geográfico,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,África,África,Accidente geográfico,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Grecia,Grecia,Entidad política,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Arabia,Arabia,Entidad política,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Cartago,Cartago,Entidad política,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Cáucaso,Cáucaso,Accidente geográfico,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Libia,Libia,Entidad política,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,Euripos,Euripos,Accidente geográfico,Antigüedad,1
ADONIS_Y_VENUS.txt,Adonis y Venus,Parte XVI,1621,1615-1629,Madurez (c. 1600-1630),Drama,Mitológico,,templo de Vesta,Templo de Vesta,"Calles, edificios, jardines",Antigüedad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Barajas,Barajas,Entidad política,Modernidad,28
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Alcalá,Alcalá de Henares,Entidad política,Modernidad,4
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Madrid,Madrid,Entidad política,Modernidad,35
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Toledo,Toledo,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Granada,Granada,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Sevilla,Sevilla,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Canal de Bahama,Bahamas,Accidente geográfico,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Bermuda,Bermudas,Accidente geográfico,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Flandes,Flandes,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Jarama,Jarama,Accidente geográfico,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Córdoba,Córdoba,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Nápoles,Nápoles,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,España,España,Entidad política,Modernidad,4
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,San Jerónimo del Prado,San Jerónimo del Prado,"Calles, edificios, jardines",Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Occidente,Occidente,Accidente geográfico,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Lerma,Lerma,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Denia,Denia,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Castilla,Castilla,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,calle Mayor,calle Mayor,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Puerta de Guadalajara,Puerta de Guadalajara,"Calles, edificios, jardines",Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Brañigal,Brañigal,Accidente geográfico,Modernidad,3
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Italia,Italia,Entidad política,Modernidad,4
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Valencia,Valencia,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Oriente,Oriente,Accidente geográfico,Modernidad,2
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Arcadia,Arcadia,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Alcorcón,Alcorcón,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Estremoz,Estremoz,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Talavera,Talavera de la Reina,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Venecia,Venecia,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Dinamarca,Dinamarca,Entidad política,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Alamillo,Alamillo,"Calles, edificios, jardines",Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Brañigales,Brañigales,Accidente geográfico,Modernidad,1
AL_PASAR_EL_ARROYO.txt,Al pasar del arroyo,Parte XII,1619,1605-1619,Madurez (c. 1600-1630),Comedia,Villano,,Canillejas,Canillejas,Entidad política,Modernidad,1
ALCAIDE_DE_MADRID_EL.txt,"Alcaide de Madrid, El",Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Toledo,Toledo,Entidad política,Edad Media,22
ALCAIDE_DE_MADRID_EL.txt,"Alcaide de Madrid, El",Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Alcázar,Alcázar de Toledo,"Calles, edificios, jardines",Edad Media,1
ALCAIDE_DE_MADRID_EL.txt,"Alcaide de Madrid, El",Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Castilla,Castilla,Entidad política,Edad Media,17
ALCAIDE_DE_MADRID_EL.txt,"Alcaide de Madrid, El",Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,León,León,Entidad política,Edad Media,6
ALCAIDE_DE_MADRID_EL.txt,"Alcaide de Madrid, El",Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Tajo,Tajo,Accidente geográfico,Edad Media,4
ALCAIDE_DE_MADRID_EL.txt,"Alcaide de Madrid, El",Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,África,África,Accidente geográfico,Edad Media,2
ALCAIDE_DE_MADRID_EL.txt,"Alcaide de Madrid, El",Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,España,España,Entidad política,Edad Media,6
ALCAIDE_DE_MADRID_EL.txt,"Alcaide de Madrid, El",Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Betis,Betis,Accidente geográfico,Edad Media,1
ALCAIDE_DE_MADRID_EL.txt,"Alcaide de Madrid, El",Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Segovia,Segovia,Entidad política,Edad Media,2
ALCAIDE_DE_MADRID_EL.txt,"Alcaide de Madrid, El",Manuscrito,Sin fecha,1587-1604,Juventud (c. 1585-1600),Drama,Historial religioso,Hagiográfico y leyenda,Colcos,Cólquida,Lugar fantástico,Edad Media,1
